duration,rms_mean,rms_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,zcr_mean,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,chroma_std_mean,label,source
0.1420625,0.122228116,0.04551897,278.409252080777,804.6682457421954,0.00028723298,0.0016276041666666667,-474.94717,139.14665,52.87413,28.157959,26.01718,16.017967,1.289565,0.7943257,7.570123,8.566071,6.907633,8.319319,8.63732,0.0673586,sb,AS_1
0.1365,0.054031365,0.0073812525,339.06547734977164,813.0308567553628,0.00041174915,0.009068080357142858,-511.6893,164.74922,78.70288,43.088764,28.606167,18.12476,6.032413,-3.678454,-2.248489,-1.4668576,-1.0347985,-0.92444706,-3.9446847,0.21273632,mb,AS_1
0.61175,0.05891292,0.024810722,245.13037678245487,689.5119562415719,0.00028742562,0.005402595766129032,-536.40247,170.38512,74.06144,29.677011,25.916103,21.126938,5.428592,-4.9990926,-3.3374348,0.31241232,2.723145,3.9032571,1.452767,0.16424294,mb,AS_1
0.5680625,0.048989616,0.010376496,240.1042722868039,770.0144762811778,0.00021201622,0.003683525219298246,-558.1012,157.17355,68.23647,32.25937,28.263811,19.370865,8.978024,1.2818156,2.9899793,3.849946,4.468733,5.496903,4.5369425,0.12891974,mb,AS_1
0.1391875,0.13171957,0.02054914,367.61230494121145,843.0818499617505,0.0005306244,0.004115513392857143,-415.84238,165.56485,54.818,27.260817,31.254282,20.056665,-0.7413248,-3.7652564,4.7714767,5.6751432,0.4566219,1.1028177,3.2567713,0.16190895,sb,AS_1
0.5791875,0.22089452,0.098220535,193.25836635925495,495.3664858023951,0.00025045944,0.003855738146551724,-404.91373,154.19775,78.10691,28.97075,16.12156,15.855852,8.068425,-1.0228403,-1.4402279,3.6569831,6.547227,6.0997195,4.6840606,0.1382822,mb,AS_1
0.2895,0.056461018,0.02334001,286.43421182818827,819.0688524845044,0.00028413517,0.00390625,-517.5232,151.8091,66.75699,24.178589,14.844663,11.366361,3.7585685,1.2811136,5.4403887,9.759333,10.724656,7.6593356,3.3696291,0.15199746,mb,AS_1
0.6936875,0.12077299,0.062486388,195.91843579660633,575.691143906811,0.00022260526,0.003194754464285714,-474.43958,161.89268,68.50054,21.638784,17.342577,15.660594,4.849249,-1.8481642,-0.68626755,4.1415634,8.460048,8.010901,3.3702714,0.089602925,mb,AS_1
0.7974375,0.09227431,0.044789348,179.3177646933505,634.3688185916878,0.00013589859,0.00194091796875,-518.4332,141.58621,72.08364,27.724417,16.983496,16.353123,8.723251,0.7492856,0.84797794,5.2069144,6.790799,4.961795,2.7355037,0.1021662,mb,AS_1
0.142,0.042620268,0.01226641,479.62411416265934,1108.8475497509676,0.0010125906,0.004427083333333333,-483.62393,147.97162,53.40153,19.339935,17.384214,17.754362,5.227835,-1.4038247,2.3802946,2.551559,3.8876472,5.6823273,4.023534,0.14330082,sb,AS_1
0.1201875,0.05030511,0.015731508,570.0386216616309,1161.280990702013,0.0027379743,0.0048828125,-451.49738,153.1076,53.970623,23.689152,16.582836,9.310861,4.015469,1.9459939,3.2786403,4.8496094,6.6544247,5.4631414,4.451524,0.096210934,sb,AS_1
0.1146875,0.08834987,0.036890633,485.78936401906554,1078.2105028641545,0.0014312317,0.0008951822916666666,-422.19345,137.50154,50.328,20.946093,13.316975,12.646973,8.505927,5.792347,4.7461753,5.1768456,7.1133943,7.426459,4.3219543,0.058310494,sb,AS_1
0.196625,0.034078754,0.007602903,468.2572406401722,931.2933580866562,0.0009942882,0.0080078125,-485.16455,185.99922,59.850452,11.17254,6.9655275,3.5667748,-1.5268927,-4.2638454,-0.5390034,0.6694373,3.1701791,1.8130004,-1.332687,0.17654496,mb,AS_1
0.1146875,0.054786485,0.011746825,427.75450337535403,1012.7624493056413,0.0007500162,0.0026041666666666665,-469.22806,159.00804,53.340008,14.558395,10.7623825,11.916469,3.013015,0.6630053,4.243897,6.0039735,6.5784135,3.7103379,2.9362504,0.1700328,sb,AS_1
0.125625,0.028600616,0.015390244,550.4880673176766,1125.9221685919636,0.0024837183,0.006385216346153846,-540.0429,150.83202,70.509155,34.34976,21.08276,15.60915,6.6207166,-1.8749536,-2.9965663,0.5425268,2.6803267,-0.5881762,0.91295844,0.13746665,sb,AS_1
0.3714375,0.065502286,0.015028611,202.22561312256997,727.0072254130137,0.0004510724,0.0015419407894736842,-562.8257,140.15689,69.08205,30.058325,18.942795,16.222147,8.926168,2.3700495,3.7422104,8.583919,11.59712,9.722831,6.321443,0.08478748,mb,AS_1
0.10925,0.0908491,0.025624271,481.53801403223713,949.1528785217779,0.0018138621,0.0015980113636363637,-412.38718,179.84349,54.70281,24.419056,16.212517,9.345169,-0.97789574,-1.8111905,2.1806228,4.0838046,7.109772,4.1922374,2.5567207,0.09806245,sb,AS_1
0.6008125,0.07609567,0.043847106,178.17264664256095,710.9718671536456,6.8565096e-05,0.0015368852459016393,-562.80914,121.754,76.19777,39.28524,20.758104,14.527677,9.417869,3.8865986,2.2321563,4.849908,6.8661437,5.0554442,1.6462908,0.09332322,mb,AS_1
0.125625,0.07500989,0.01715269,442.91093745513814,957.855959253459,0.0020378681,0.0038311298076923075,-484.30237,155.48622,55.79636,21.28718,16.9701,15.170598,3.7281313,-2.489777,0.5890056,3.1450489,4.2012486,5.272952,5.304962,0.13694358,sb,AS_1
0.09925,0.028181087,0.005569903,445.7893616526596,1130.0286623471288,0.00056234293,0.00400390625,-519.8473,140.46127,57.660057,26.381556,13.967001,9.942567,8.586434,6.065688,7.190081,5.5507603,5.2586427,2.173525,3.2885232,0.123741634,sb,AS_1
0.18025,0.1226756,0.022057638,277.06013041640364,769.3610915998033,0.000821319,0.0014391447368421052,-503.91776,122.46734,70.09754,43.474094,26.726242,20.533697,15.96686,10.891487,7.263374,6.790892,7.551211,7.304773,5.460455,0.06630654,mb,AS_1
0.1310625,0.06321712,0.023986602,426.9503355806665,917.1616704962584,0.0015658049,0.007463727678571429,-519.89124,155.00066,85.072495,49.43855,25.390799,13.941476,6.6672034,-0.18349068,-1.9657141,-1.3511988,-0.7177432,-2.7553601,-3.2942395,0.14310998,sb,AS_1
0.131125,0.04646531,0.014284718,297.5315595073586,897.2429710859267,0.00014585842,0.002720424107142857,-548.5953,145.90851,65.53715,30.909885,18.959213,15.648736,6.807235,1.2512777,1.6620184,5.932298,6.8614664,5.4204717,3.435697,0.08140425,sb,AS_1
0.125625,0.018223116,0.006769919,497.4529941915021,1098.5516807854717,0.002504188,0.009164663461538462,-568.85876,154.95274,71.49673,27.362383,18.89608,12.578831,1.159741,-6.4675694,-0.027575126,3.5004764,7.170067,6.1282067,2.5932822,0.12096987,sb,AS_1
0.120125,0.033176128,0.013630243,447.50969870786594,1116.6884603874316,0.0011114777,0.003380408653846154,-533.3442,134.8703,60.405636,29.251905,18.599888,13.988816,7.2371325,-0.38513902,1.9626979,4.1785192,6.141464,6.1245527,5.553962,0.10638019,sb,AS_1
0.10925,0.08146489,0.010952487,261.58709526872667,814.8478578750023,0.00032691853,0.0008877840909090909,-530.19165,138.3729,66.22671,31.764082,19.834736,17.414228,9.941316,1.3397797,2.511358,7.0812993,10.699699,8.768921,6.392099,0.0480997,sb,AS_1
0.2185,0.12329053,0.024705306,217.68861342416113,659.0693349199893,0.00012581759,0.0014204545454545455,-495.59637,153.66316,78.7203,34.149216,17.173656,14.824249,10.138874,4.9242477,4.6384983,7.638254,8.397964,5.67506,2.3676484,0.10541445,mb,AS_1
0.1255,0.074450225,0.011158203,181.68409794890474,736.3511959728673,3.9440423e-05,0.0005258413461538461,-562.5121,139.31187,58.98672,28.494314,23.887022,19.475893,10.630096,4.9814477,6.1803784,6.088273,7.076733,3.8155246,2.2212594,0.060177624,sb,AS_1
0.8091875,0.04722,0.02661948,242.63388817052225,700.3353430772146,4.6025732e-05,0.006401909722222222,-540.6281,174.92955,77.64488,24.87442,16.824043,13.82943,2.369815,-5.950417,-4.5335755,0.46149495,3.125159,1.9885198,0.5346745,0.18412764,mb,AS_1
0.4096875,0.037546787,0.02114916,258.4543116142529,805.8378094663362,7.512419e-05,0.006097560975609756,-570.98883,156.9936,71.966194,26.980377,20.45705,16.502798,4.7928176,-3.2245378,0.96307194,6.1335793,7.858632,3.960956,2.2200468,0.17077905,mb,AS_1
0.4751875,0.06567837,0.014682615,171.60822492960529,672.4783494816835,3.0875002e-05,0.0025634765625,-558.696,163.69855,56.812622,13.095487,19.69266,19.993612,7.688749,1.8912944,5.1074367,7.431532,7.7770844,6.1778016,4.9841266,0.088114,mb,AS_1
0.1146875,0.050545868,0.015306292,291.1126679100452,902.3132838834358,0.00024476612,0.00048828125,-561.3554,138.79941,60.17662,27.046518,18.579674,18.310202,13.810055,8.754514,7.4684615,7.4923453,9.758718,4.1064143,3.5302374,0.123980224,sb,AS_1
0.1310625,0.038637053,0.0047611156,305.48410800618086,879.1399565998734,0.00023200495,0.004534040178571429,-558.61127,151.3695,75.43266,35.28445,22.715261,16.78129,10.281167,4.0118184,3.837606,2.9424548,2.8804874,2.8377113,2.6084044,0.16039513,sb,AS_1
0.2621875,0.03329958,0.008092816,331.78732147725816,954.6367085514165,0.00057714037,0.002459490740740741,-558.3684,146.81227,59.559147,21.272203,17.497063,13.683556,6.1234703,-0.19919084,2.8308973,5.974778,7.358013,6.397829,7.365173,0.14141372,mb,AS_1
0.1310625,0.03988894,0.011541447,411.0141744182515,1020.369023121931,0.0011159051,0.004534040178571429,-531.8669,138.28677,64.09631,35.541927,26.255169,21.8408,13.175208,2.7605813,4.010707,8.870238,12.644973,8.467109,5.0573997,0.10244761,sb,AS_1
0.234875,0.04189525,0.0094811665,259.46293158164434,797.089340317411,8.240514e-05,0.00439453125,-549.7719,162.28778,58.5078,26.927423,27.642569,18.142242,5.5478406,0.111886404,-1.3156055,2.0067723,5.9477406,5.7384453,5.0392175,0.14565289,mb,AS_1
0.4205625,0.04820289,0.018469555,227.570146931482,717.517084161133,6.505412e-05,0.006109193313953488,-573.15686,161.44502,87.201355,41.38437,24.07967,14.207493,3.6704414,-2.9345317,-0.46166313,3.3210654,6.537978,5.741635,2.4318042,0.17531991,mb,AS_1
0.196625,0.05240681,0.015154418,241.86548966009187,806.982987233295,0.00011443803,0.002783203125,-571.1269,138.02571,73.500656,39.792534,28.142767,24.003391,15.736208,4.23907,3.5629058,6.729589,9.507407,8.74733,3.8866215,0.10257647,sb,AS_1
0.1365625,0.04932813,0.010793859,355.76485951256154,925.1212648445477,0.0015816258,0.004813058035714286,-534.60425,143.37785,70.306915,35.019184,22.134644,15.757233,8.943942,2.5929048,2.7618759,6.949192,8.974658,6.929025,3.6604862,0.08181398,sb,AS_1
0.1201875,0.028282685,0.0065256828,500.98497080766407,1226.9332108091514,0.0011924871,0.0013521634615384615,-538.0484,123.391266,55.213154,30.642641,23.964466,17.997236,10.250795,3.7438314,0.44284394,4.368365,8.37813,9.732396,8.287581,0.0707689,sb,AS_1
0.1146875,0.017542513,0.0063850135,511.1532085820218,1217.1432039268152,0.0015083966,0.0022786458333333335,-550.6994,136.85452,48.649624,22.056906,21.024328,17.768625,7.936258,0.08412123,0.9442386,3.3211925,7.7392144,9.194092,8.030949,0.12722066,sb,AS_1
0.1091875,0.053333685,0.016606284,460.64804934195126,1049.2530845093659,0.0012564083,0.0008877840909090909,-496.84534,148.28397,65.178375,36.103386,23.570301,15.0448675,7.4646177,-0.012232087,-1.0707521,4.158627,6.889757,5.3595247,3.707621,0.11901621,sb,AS_1
0.7130625,0.053179875,0.018667134,233.86625465238225,691.1476819886819,0.00011633624,0.006483289930555556,-552.38654,168.93982,76.42876,34.38848,28.270227,17.294226,-0.75745773,-9.823442,-3.8080966,3.5166817,5.6366515,2.987607,0.36415315,0.24082154,mb,AS_1
0.17475,0.030832939,0.011169766,291.3043784378367,920.7836318042207,0.0004303203,0.00244140625,-596.03174,134.75722,78.05201,41.723118,25.592722,19.379997,10.0055,0.8627306,3.2357988,7.4743533,12.817868,8.080654,4.6249523,0.07564498,sb,AS_1
0.1584375,0.030700989,0.008218342,382.61170653423744,927.1795731050958,0.0012271163,0.00457763671875,-545.67004,153.37631,62.314728,31.266907,26.691072,19.519356,6.9031763,-0.49833894,-0.78731215,1.3730404,4.8796673,8.28881,6.0147953,0.16582274,sb,AS_1
0.308625,0.020063315,0.0028023482,311.04758555650204,932.5595021084272,0.00018704818,0.0068989415322580645,-590.6419,148.98299,81.5815,37.986626,25.127851,18.557308,6.5107083,-4.9158764,-3.552062,2.6293235,7.608241,4.938383,1.9834536,0.1853496,mb,AS_1
0.71,0.037005607,0.01905417,292.81967634788214,897.2606839247401,0.00036135496,0.004842122395833333,-556.2836,147.80225,54.32521,22.971151,26.54127,20.90648,6.871279,-0.64008325,2.4787123,7.6921606,12.051689,12.2057295,7.9277124,0.12630428,mb,AS_1
0.4751875,0.035983797,0.020048467,282.9395080517845,843.1869082646587,0.00029648267,0.00701904296875,-579.924,153.92274,76.49932,34.525017,24.652048,19.119457,9.368272,-1.79499,-0.9487683,2.101906,5.06673,1.9812318,-0.26190233,0.18173641,mb,AS_1
0.6674375,0.12917842,0.04974422,293.7597644627496,556.9560509582036,0.00020597616,0.00798740671641791,-463.17993,197.59213,80.316864,27.608156,15.7156,4.7616763,-5.391055,-9.841759,-7.548921,-1.3937736,1.7662728,1.3493727,-1.8092709,0.1954964,mb,AS_1
0.0995625,0.055440567,0.018470421,390.7625809071631,929.394251707448,0.00039721344,0.007421875,-481.36017,166.91391,56.74875,27.076786,18.711014,4.5760646,-4.6072416,-3.8024108,-0.7854208,2.5682476,5.458965,4.74017,3.138007,0.17888695,sb,AS_1
0.9423125,0.042072862,0.021883551,283.16388407971067,758.0247255899629,0.00025775027,0.009405838815789474,-561.1108,169.58768,84.030464,35.97801,22.191628,12.549607,0.2024455,-7.983517,-5.0795627,0.16857308,3.8804448,2.81342,1.1403254,0.23046249,mb,AS_1
0.2920625,0.054477587,0.029355062,388.19608822992166,798.5706505384179,0.0029555424,0.01376953125,-522.41974,170.58824,87.1529,43.991413,27.120157,14.406647,-0.06746801,-8.3993435,-9.357388,-6.398009,-0.8571233,-0.4037732,-0.6222925,0.27151766,h,AS_1
0.685375,0.046394736,0.014847347,246.50384483389422,739.7098998703075,0.00019674993,0.005632925724637681,-556.2152,162.5017,75.4133,30.946985,19.02738,12.09286,2.1596844,-5.5973673,-4.217206,3.111602,9.336507,7.3938413,3.134135,0.19931553,mb,AS_1
0.344125,0.053973913,0.027287997,261.17109996833597,807.1008272856341,0.00036203166,0.004380580357142857,-552.1314,146.77959,67.93933,32.293564,23.471527,16.344036,5.2230096,-0.7127889,2.4159594,7.953854,11.096661,9.209208,5.6760383,0.10587569,mb,AS_1
0.2425,0.057927184,0.019511104,356.57189583153627,820.9296786736937,0.00079119834,0.006875,-529.44617,167.73003,80.513054,33.241695,14.299945,3.165436,-4.834589,-7.175772,-3.6266494,0.6986643,5.0430675,5.5050116,2.5828857,0.19396906,mb,AS_1
0.1310625,0.035969112,0.0051769577,359.70787998277183,1002.9723002886349,0.0002750482,0.0018833705357142857,-549.30145,133.14189,71.878624,41.518726,22.37832,13.859917,7.885857,-0.30876365,-1.8691746,2.79366,5.6288114,6.817791,5.297399,0.119682275,sb,AS_1
0.1195,0.1033914,0.01969671,230.6134789079035,762.6039961428925,0.00018497549,0.0022786458333333335,-515.2843,133.65514,69.89698,38.636036,21.291124,13.979804,8.0111265,4.3333893,5.0225043,8.812337,11.238042,10.763463,8.650985,0.03596196,sb,AS_1
0.2555625,0.049105022,0.013576913,301.7411767199888,871.0400279989785,0.0010136858,0.004732572115384615,-536.7942,150.40926,60.190037,25.991503,24.471575,18.514275,5.118779,-2.1673872,1.3675898,5.7854996,8.793782,8.931763,6.648686,0.1319127,mb,AS_1
0.3004375,0.056052662,0.036329474,234.0682676025405,787.0071962467105,6.699647e-05,0.00459929435483871,-552.4692,134.58359,63.74239,31.693434,27.083591,22.0007,7.191781,-4.280838,-3.48248,4.179771,8.931182,7.90406,4.366687,0.09127847,mb,AS_1
0.15925,0.08350625,0.049183704,350.9313034073225,820.5369176418742,0.0010886181,0.0052490234375,-517.21094,151.06335,80.71465,40.981377,20.170034,10.839533,1.8406284,-3.4529107,-0.2865141,8.088758,11.54023,7.1330004,0.3035465,0.16077028,sb,AS_1
0.2075625,0.033029754,0.008073613,328.76779947592973,870.3983493843705,0.00025612413,0.005440848214285714,-546.2479,164.60645,75.774124,34.066982,21.04793,10.897959,0.9609315,-8.15291,-2.9948316,1.6788168,6.2785187,7.7658663,4.901464,0.10976925,mb,AS_1
0.26775,0.066120125,0.029917464,236.40978251340022,768.164705315706,0.00022929494,0.0022786458333333335,-545.2409,147.07745,72.4724,35.580982,24.673672,17.510271,5.8384004,-1.8384721,-0.9068687,4.346888,8.291081,7.0950713,3.3143427,0.083552934,mb,AS_1
0.25125,0.07452859,0.017379012,271.90063988782083,760.0492516580168,0.0008102065,0.0030423677884615385,-536.9742,153.19139,75.87859,35.58291,21.496487,15.943857,7.617728,1.2004384,2.2950835,6.8730063,8.038441,5.6840415,2.3700132,0.14379792,mb,AS_1
0.1339375,0.030079529,0.00839847,481.2861040976512,1108.1537565052972,0.0009787498,0.0017438616071428572,-528.31683,145.90886,65.60242,30.40618,15.439178,8.906453,1.482246,-5.7786026,-3.6983285,2.7254994,7.0989265,5.731809,5.8295712,0.122857355,sb,AS_1
0.10375,0.07737334,0.019283347,309.63465546538464,876.5715623423258,0.00040638397,0.0005326704545454545,-517.0671,136.34697,66.31311,44.212276,34.710354,24.983418,12.48418,2.1225724,0.7264385,1.044134,2.853586,4.586108,3.2828429,0.11383036,sb,AS_1
0.415125,0.04477397,0.022908013,297.961725967617,910.4248323523061,0.0002768865,0.004185267857142857,-550.70807,141.40282,58.49417,24.990307,26.065329,22.732937,6.5489407,-2.5457006,2.7925625,9.868525,11.620572,9.955494,7.0914307,0.08725965,mb,AS_1
0.366,0.04857318,0.015644645,278.0105980141664,846.8405822564836,0.000348913,0.003985430743243243,-566.727,145.03596,78.46814,37.237957,20.273926,12.921339,4.3779407,-4.575446,-0.11107118,4.212064,10.608636,9.717411,6.120555,0.1633438,mb,AS_1
0.125625,0.015625183,0.005178483,502.00939749450396,1151.9607032033505,0.0009614924,0.005934495192307692,-571.91675,147.16658,70.815636,29.562561,15.502126,12.195588,9.650653,-0.05062976,-0.8906146,0.42829412,2.780778,1.0803053,1.9215165,0.20255,sb,AS_1
0.120125,0.13366912,0.077923894,550.2334893358558,1002.7965213775747,0.003908542,0.004807692307692308,-420.807,158.09856,45.608986,33.341957,23.373262,20.305046,7.54362,-4.1116743,-0.1565424,4.234153,-2.5358925,2.6431632,6.6339087,0.123975895,sb,AS_1
0.284,0.032147117,0.012215107,312.78412698818306,851.4050250369867,0.0006645071,0.005691002155172414,-576.8641,161.73326,81.94219,33.729126,20.31976,13.87579,4.3844805,-6.077763,-5.1534996,3.151103,9.03377,7.042639,0.95343035,0.22701041,mb,AS_1
0.68275,0.048307467,0.015308262,186.5992238527406,714.4900274909974,3.4211196e-05,0.004670516304347826,-602.71783,141.65305,87.82358,46.302456,25.979357,16.058924,8.57073,-0.31289256,-0.6867513,3.532417,7.2426386,6.360737,5.048984,0.14062251,mb,AS_1
0.837625,0.3149568,0.057924032,403.94827702567517,520.908187622516,0.00013516784,0.02587890625,-303.816,216.00719,65.36432,42.558006,0.06744347,-21.679989,-24.883316,-17.5884,-14.482862,-11.747804,-5.651013,-6.02954,-4.3846965,0.2501358,h,AS_1
0.1529375,0.060938373,0.0291747,281.1569102049249,822.8764787358057,0.0002504963,0.00543212890625,-543.74243,146.49646,75.721436,40.40975,24.414303,17.986187,9.649385,1.645829,0.5585757,4.200752,7.1480503,5.0302715,2.265493,0.20411272,mb,AS_1
0.163875,0.032411173,0.010987079,398.74056100189966,1091.2959518765585,0.0006938785,0.002699908088235294,-558.84247,131.46399,60.34475,28.36743,19.991318,14.638779,6.6554456,2.8492231,7.6097536,10.25348,10.572962,8.544989,8.239552,0.09033037,sb,AS_1
1.1196875,0.039921362,0.019460808,231.94034558865496,798.2192880014894,9.25804e-05,0.0050048828125,-590.55725,150.65198,78.08726,35.031925,22.65737,15.581719,6.054731,-2.0675743,0.2959245,4.512508,8.221086,7.0109363,5.122506,0.1563267,mb,AS_1
0.191125,0.07113589,0.028114034,359.24560707650465,933.6960579821346,0.0017509129,0.002001953125,-518.36993,127.1017,64.6332,35.412495,21.271008,14.103788,6.2420096,2.8543801,6.4440737,11.662126,12.340128,10.316847,9.149641,0.06342288,mb,AS_1
0.3714375,0.032740068,0.022313667,243.33970597489426,880.0977824756008,5.9789985e-05,0.004471628289473684,-610.7133,135.93062,80.59407,36.723473,18.729485,13.355762,8.603157,-0.123029456,-1.185481,3.217818,10.461309,9.227824,6.2139573,0.10486921,mb,AS_1
0.1310625,0.028496519,0.0037836533,512.3946604603094,1127.549134178577,0.0025614512,0.003208705357142857,-518.1939,141.27818,61.716946,34.056664,20.442036,13.320851,7.3500175,2.420544,4.682151,5.361572,3.6702602,2.1014857,0.98561275,0.087457955,sb,AS_1
0.3113125,0.057431735,0.019658362,228.41090752171283,795.531633089072,0.00029595444,0.001617431640625,-564.12305,128.83629,71.60391,38.846424,24.675045,17.73272,9.218477,2.9482799,2.9245515,6.7864113,9.570166,8.937198,6.603012,0.10559526,mb,AS_1
0.18575,0.02486627,0.00856633,303.8537762454456,919.1198279103243,0.0001260208,0.007298519736842105,-599.8322,151.87334,79.43671,30.025959,18.812439,12.436759,5.721099,0.4801037,2.598903,4.796785,9.853745,6.172647,4.946311,0.17716652,mb,AS_1
0.1529375,0.043792225,0.006793656,400.20411778996174,977.4381309964187,0.001015587,0.00421142578125,-523.89746,142.159,72.211975,39.32578,25.125275,16.133842,4.5370684,-1.980731,-2.5459473,1.2784014,4.2069407,4.6768827,4.9091377,0.17746918,sb,AS_1
0.131125,0.038982946,0.010004677,399.12326589704844,1023.0139974370222,0.00056476763,0.00341796875,-527.84827,143.16425,65.76215,34.08683,22.90497,15.537401,6.8564134,-2.069596,0.6327153,3.7089038,4.27723,3.873306,4.3517203,0.10809208,sb,AS_1
0.4315,0.04738207,0.02411334,310.489678188686,833.7384426060634,0.00079327245,0.009055397727272728,-586.37476,147.07352,88.39959,44.951313,22.076725,11.124681,5.1840925,-1.3602735,-1.1737201,-0.21555533,3.4955034,3.6076286,1.4110051,0.2584208,mb,AS_1
0.1061875,0.04595309,0.019921856,324.9325327107803,963.2160058394489,0.00020716838,0.001953125,-529.1125,145.68028,55.399837,18.950691,12.7434025,12.502887,5.5868335,1.5207756,3.0795782,9.503862,12.781884,9.309307,7.5334,0.05795208,sb,AS_1
0.5298125,0.054524247,0.016330892,188.36781807014964,761.6760204668798,0.00014018652,0.0016030365566037737,-599.1136,128.8603,73.90764,36.328583,19.943844,15.098798,11.937761,7.873253,7.7628794,9.281211,11.125118,11.134564,8.829526,0.08387958,mb,AS_1
0.10725,0.03682519,0.012674647,452.9810051155164,1085.5339779120943,0.0028762722,0.0023970170454545455,-552.93854,127.556175,58.82456,35.32102,28.595934,18.677916,9.143818,0.022076217,3.719845,4.2997956,8.352359,9.657737,6.290611,0.0961644,sb,AS_1
0.8123125,0.057224978,0.023860244,185.65537052681967,714.347081723046,7.890878e-05,0.0028344131097560975,-572.43506,140.09251,72.50371,35.062954,25.914,20.652243,10.185491,2.2469826,2.4826934,7.66659,10.348804,8.499723,5.032613,0.10650235,mb,AS_1
0.2054375,0.0854746,0.029384002,283.69402899090863,715.9774341948525,0.0005187563,0.004138764880952381,-536.1715,150.22626,93.81206,58.40888,30.952997,14.57813,4.3710756,-1.2339041,-2.3767548,-0.32386023,2.9482179,3.3103693,0.3011808,0.12556687,mb,AS_1
0.131125,0.05513453,0.016364468,338.8091118898961,922.809333720866,0.0010766777,0.0034877232142857145,-542.72363,142.01645,61.66956,31.333027,21.218077,17.685457,8.682132,0.2996692,1.5576502,5.994306,12.106616,13.205446,8.213767,0.098145805,sb,AS_1
0.1146875,0.028857155,0.007184299,328.08823233266224,987.8491262738853,0.00017469487,0.0013834635416666667,-554.77814,144.13374,64.88714,29.542212,21.49456,16.025124,8.025075,4.2208824,2.393313,2.839695,5.3746624,8.498271,5.331326,0.078121774,sb,AS_1
0.1365625,0.062339395,0.01665256,400.69739948129694,972.3285014610445,0.0013842138,0.0020228794642857145,-529.9093,127.59279,67.24538,43.07703,28.874094,20.218596,11.757049,4.401936,1.7640604,1.7737452,3.253906,3.057033,1.4871975,0.11060431,sb,AS_1
0.6095625,0.045893922,0.026349554,254.8148506589539,853.233284182461,0.00022688137,0.004258452868852459,-584.87,135.88931,75.762054,40.056667,27.320656,18.806684,7.240292,-1.3953573,-0.61177915,3.1661274,7.4413977,7.410973,5.000367,0.14432465,mb,AS_1
0.1420625,0.046118695,0.024120886,348.86139561308397,910.9547501189427,0.00046261575,0.007421875,-552.8983,152.30807,64.25399,34.278427,30.269602,19.092794,6.950994,-1.7223039,2.3457723,5.99385,7.8612742,4.5427904,1.7457618,0.1791411,sb,AS_1
0.8299375,0.052782577,0.020486625,204.65226878676904,718.4345912202872,0.00012524282,0.004847515060240964,-583.29517,150.67273,80.692856,38.25272,25.889116,18.31893,7.6153793,-0.30082637,1.1959134,5.0467167,7.032517,5.4106293,2.231098,0.1712292,mb,AS_1
0.142,0.056467094,0.017075563,395.92048501998215,965.9679901528428,0.00077052345,0.0029296875,-517.37524,140.156,67.86604,40.7951,28.614956,19.532225,6.284012,-0.10376689,1.5674275,2.7511773,2.0274947,2.158754,0.52438563,0.11229035,sb,AS_1
0.437,0.045009237,0.029738717,273.24219759873773,802.702573448297,0.00015518403,0.00830078125,-580.62177,142.7474,89.61121,47.22327,22.50756,11.060932,3.0051153,-3.6447701,-3.647301,1.513619,6.2107983,6.575606,3.394713,0.2095639,mb,AS_1
0.125625,0.034002583,0.006218517,488.75924919799314,1092.359411834674,0.001553513,0.002403846153846154,-520.2955,143.36937,70.64879,36.29049,17.092352,6.6407995,1.151526,-2.9085062,0.26237386,3.6824133,7.3727016,5.4917393,4.6829214,0.06702446,sb,AS_1
0.125625,0.03400248,0.0072454605,427.3323817879858,1005.3066462646159,0.0026106616,0.005934495192307692,-555.8096,140.91316,79.06652,39.2657,16.067585,10.159534,5.4477363,-1.2334123,1.4810882,5.8215003,8.005388,7.8417654,7.270233,0.10869106,sb,AS_1
0.1146875,0.026533859,0.008745929,393.0596498094491,1056.2789555526667,0.00033566693,0.001953125,-570.1482,137.89833,68.48893,35.9053,17.208883,7.957699,2.1442337,-2.8238723,-0.6701396,4.412476,8.626964,8.503164,5.443032,0.12175196,sb,AS_1
0.18025,0.052274615,0.013235227,279.2080747264219,872.3897476927829,0.0003787371,0.0028782894736842104,-553.98413,134.155,66.198105,35.181583,22.168621,15.461194,5.8851743,-1.3542722,0.8339724,7.9316983,12.361423,12.196532,8.070693,0.06643462,sb,AS_1
0.53325,0.03396504,0.020441018,284.3900831822461,958.969718762378,0.00013876028,0.003273292824074074,-597.5968,129.81187,66.95973,31.122732,22.6614,18.484983,11.387294,2.9760883,5.406858,9.069941,13.093867,10.969581,8.727916,0.13319038,mb,AS_1
0.267625,0.06593882,0.014852606,218.24323975785663,709.8261766821927,0.00024764347,0.003942418981481482,-580.2602,144.06297,77.975105,43.88326,31.919596,20.736282,7.581419,-0.65809166,-0.9544451,2.7317996,5.3889375,5.713538,4.7026696,0.12252601,mb,AS_1
